item_id,museum,source_object_id,source_accession_number,title,title_original,description,culture,culture_original,period,period_original,object_type,object_type_original,material,material_original,technique,technique_original,provenance,classification,country,region,image_url,object_url,license,dataset_split,review_status,review_decision_original,review_reason,reviewer,review_date,source_branch,source_commit,source_file,enrichment_source_file,metadata_recovery_source,metadata_recovery_version,adapter_name,adapter_version,processing_timestamp,image_local_path,image_sha256,image_phash,culture_source,culture_canonical,culture_components,culture_component_count,culture_attribution_type,culture_mapping_decision,culture_mapping_basis,culture_strict_ground_truth_eligible,culture_mapping_status,culture_mapping_note,culture_mapping_version,image_download_status,image_acquisition_action,image_final_url,image_content_type,image_bytes,image_width,image_height,image_format,image_download_version
MET:308282,MET,308282,,Panel textil,Panel with Figures,,Nasca,Nasca,7th century,7th century,Textile fragment,Textile fragment,Camelid hair,Camelid hair,,,,Textil,Peru,,https://images.metmuseum.org/CRDImages/ao/original/TP410.jpg,https://www.metmuseum.org/art/collection/search/308282,Dominio público / Open Access según metadata de The Met,principal,aprobado,mantener,superficie_textil_util,,,mejora/met-flujo-reproducible-es,a5f32a929d7c895c4b151e162f734746c226abc4,data/metadata/met_corpus_principal_v2_revisado.csv,data/processed/corpus_met_textiles_andinos_v1_inventario_base.csv,met_inventario_base,1.0.0,met_enriched_adapter,1.0.0,2026-07-15T09:44:36Z,data/images/met/MET_308282.jpg,667abcac1a9c5b41e6eb005e75f9c9424841587df71e6d38f14cd1d08d7bd8ab,,Nasca,Nasca,Nasca,1,direct,include_strict,direct_attribution,True,resolved,Atribución cultural directa. Se conserva como etiqueta canónica y puede utilizarse en el ground truth cultural estricto.,culture_mapping_curated_v1,available,downloaded,https://images.metmuseum.org/CRDImages/ao/original/TP410.jpg,image/jpeg,1655295,2000,616,JPEG,image_download_v1
MET:308283,MET,308283,,Panel textil,Panel with Figures,,Chancay,Chancay,12th–14th century,12th–14th century,Textile fragment,Textile fragment,"Cotton, paint","Cotton, paint",,,,Textil,Peru,,https://images.metmuseum.org/CRDImages/ao/original/DP221260.jpg,https://www.metmuseum.org/art/collection/search/308283,Dominio público / Open Access según metadata de The Met,principal,aprobado,mantener,superficie_textil_util,,,mejora/met-flujo-reproducible-es,a5f32a929d7c895c4b151e162f734746c226abc4,data/metadata/met_corpus_principal_v2_revisado.csv,data/processed/corpus_met_textiles_andinos_v1_inventario_base.csv,met_inventario_base,1.0.0,met_enriched_adapter,1.0.0,2026-07-15T09:44:36Z,data/images/met/MET_308283.jpg,c01ce4047b9e23990e5cac54685b65fca38c821e6b43c77aebeba76b033c7e95,,Chancay,Chancay,Chancay,1,direct,include_strict,direct_attribution,True,resolved,Atribución cultural directa. Se conserva como etiqueta canónica y puede utilizarse en el ground truth cultural estricto.,culture_mapping_curated_v1,available,downloaded,https://images.metmuseum.org/CRDImages/ao/original/DP221260.jpg,image/jpeg,5735826,4000,3370,JPEG,image_download_v1
MET:308284,MET,308284,,Panel textil,Panel,,Nasca,Nasca,7th century,7th century,Panel,Panel,Camelid hair,Camelid hair,,,,Textil,Peru,,https://images.metmuseum.org/CRDImages/ao/original/169776.jpg,https://www.metmuseum.org/art/collection/search/308284,Dominio público / Open Access según metadata de The Met,principal,aprobado,mantener,superficie_textil_util,,,mejora/met-flujo-reproducible-es,a5f32a929d7c895c4b151e162f734746c226abc4,data/metadata/met_corpus_principal_v2_revisado.csv,data/processed/corpus_met_textiles_andinos_v1_inventario_base.csv,met_inventario_base,1.0.0,met_enriched_adapter,1.0.0,2026-07-15T09:44:36Z,data/images/met/MET_308284.jpg,ee466b3ee48a4fea1dfed69d53b521108c8638b17f4a7bb866393a1f36f8f4d5,,Nasca,Nasca,Nasca,1,direct,include_strict,direct_attribution,True,resolved,Atribución cultural directa. Se conserva como etiqueta canónica y puede utilizarse en el ground truth cultural estricto.,culture_mapping_curated_v1,available,downloaded,https://images.metmuseum.org/CRDImages/ao/original/169776.jpg,image/jpeg,2787452,2104,3753,JPEG,image_download_v1
MET:308285,MET,308285,,Panel textil,Panel,,Nasca,Nasca,7th century,7th century,Panel,Panel,Camelid hair,Camelid hair,,,,Textil,Peru,,https://images.metmuseum.org/CRDImages/ao/original/169777.jpg,https://www.metmuseum.org/art/collection/search/308285,Dominio público / Open Access según metadata de The Met,principal,aprobado,mantener,superficie_textil_util,,,mejora/met-flujo-reproducible-es,a5f32a929d7c895c4b151e162f734746c226abc4,data/metadata/met_corpus_principal_v2_revisado.csv,data/processed/corpus_met_textiles_andinos_v1_inventario_base.csv,met_inventario_base,1.0.0,met_enriched_adapter,1.0.0,2026-07-15T09:44:36Z,data/images/met/MET_308285.jpg,c81e9600aa38a7908b5c38f1b4ffa98f5b785a1ed0385523846b564c00805fd5,,Nasca,Nasca,Nasca,1,direct,include_strict,direct_attribution,True,resolved,Atribución cultural directa. Se conserva como etiqueta canónica y puede utilizarse en el ground truth cultural estricto.,culture_mapping_curated_v1,available,downloaded,https://images.metmuseum.org/CRDImages/ao/original/169777.jpg,image/jpeg,5276391,3429,3688,JPEG,image_download_v1
MET:308290,MET,308290,,Fragmento textil,Fragment,,Chancay,Chancay,12th–14th century,12th–14th century,Panel,Panel,"Cotton, camelid hair","Cotton, camelid hair",,,,Textil,Peru,,https://images.metmuseum.org/CRDImages/ao/original/175775.jpg,https://www.metmuseum.org/art/collection/search/308290,Dominio público / Open Access según metadata de The Met,principal,aprobado,mantener,superficie_textil_util,,,mejora/met-flujo-reproducible-es,a5f32a929d7c895c4b151e162f734746c226abc4,data/metadata/met_corpus_principal_v2_revisado.csv,data/processed/corpus_met_textiles_andinos_v1_inventario_base.csv,met_inventario_base,1.0.0,met_enriched_adapter,1.0.0,2026-07-15T09:44:36Z,data/images/met/MET_308290.jpg,fea314c69a2bd67fb59e5837930aa2ab2e77a482f62b6c6efac9eee4278f7098,,Chancay,Chancay,Chancay,1,direct,include_strict,direct_attribution,True,resolved,Atribución cultural directa. Se conserva como etiqueta canónica y puede utilizarse en el ground truth cultural estricto.,culture_mapping_curated_v1,available,downloaded,https://images.metmuseum.org/CRDImages/ao/original/175775.jpg,image/jpeg,2740353,2193,2745,JPEG,image_download_v1
MET:309528,MET,309528,,Objeto textil,Band,,Inca,Inca,15th–16th century,15th–16th century,Band,Band,Camelid hair,Camelid hair,,,,Textil,Peru,,https://images.metmuseum.org/CRDImages/ao/original/189514.jpg,https://www.metmuseum.org/art/collection/search/309528,Dominio público / Open Access según metadata de The Met,principal,aprobado,mantener,composicion_visual_util,,,mejora/met-flujo-reproducible-es,a5f32a929d7c895c4b151e162f734746c226abc4,data/metadata/met_corpus_principal_v2_revisado.csv,data/processed/corpus_met_textiles_andinos_v1_inventario_base.csv,met_inventario_base,1.0.0,met_enriched_adapter,1.0.0,2026-07-15T09:44:36Z,data/images/met/MET_309528.jpg,0dd9d16dc4a967797dfb1f2fec43bcb3ba8ebfd3c23e01f95d0b8656383a5e48,,Inca,Inca,Inca,1,direct,include_strict,direct_attribution,True,resolved,Atribución cultural directa. Se conserva como etiqueta canónica y puede utilizarse en el ground truth cultural estricto.,culture_mapping_curated_v1,available,downloaded,https://images.metmuseum.org/CRDImages/ao/original/189514.jpg,image/jpeg,1996159,3857,1441,JPEG,image_download_v1
MET:310059,MET,310059,,Panel textil,Painted Woven Panel,,Chancay,Chancay,7th–9th century,7th–9th century,Panel,Panel,"Cotton, paint","Cotton, paint",,,,Textil,Peru,,https://images.metmuseum.org/CRDImages/ao/original/vs1978_412_13.jpg,https://www.metmuseum.org/art/collection/search/310059,Dominio público / Open Access según metadata de The Met,principal,aprobado,mantener,superficie_textil_util,,,mejora/met-flujo-reproducible-es,a5f32a929d7c895c4b151e162f734746c226abc4,data/metadata/met_corpus_principal_v2_revisado.csv,data/processed/corpus_met_textiles_andinos_v1_inventario_base.csv,met_inventario_base,1.0.0,met_enriched_adapter,1.0.0,2026-07-15T09:44:36Z,data/images/met/MET_310059.jpg,1d7e5802d28319aa142be896c0eb2f02c13d7255fc7be485d45d634451921d4f,,Chancay,Chancay,Chancay,1,direct,include_strict,direct_attribution,True,resolved,Atribución cultural directa. Se conserva como etiqueta canónica y puede utilizarse en el ground truth cultural estricto.,culture_mapping_curated_v1,available,downloaded,https://images.metmuseum.org/CRDImages/ao/original/vs1978_412_13.jpg,image/jpeg,740123,1700,1466,JPEG,image_download_v1
MET:310511,MET,310511,,Manto textil,Mantle Fragment,,Paracas,Paracas,6th–5th century BCE,6th–5th century BCE,Mantle fragment,Mantle fragment,"Cotton, pigment","Cotton, pigment",,,,Textil,Peru,Ica Valley,https://images.metmuseum.org/CRDImages/ao/original/SC207345.jpg,https://www.metmuseum.org/art/collection/search/310511,Dominio público / Open Access según metadata de The Met,principal,aprobado,mantener,superficie_textil_util,,,mejora/met-flujo-reproducible-es,a5f32a929d7c895c4b151e162f734746c226abc4,data/metadata/met_corpus_principal_v2_revisado.csv,data/processed/corpus_met_textiles_andinos_v1_inventario_base.csv,met_inventario_base,1.0.0,met_enriched_adapter,1.0.0,2026-07-15T09:44:36Z,data/images/met/MET_310511.jpg,64194c1696e543f86670421f03510fbe67d5fe54a62440fe53be9e3a77d1ab2c,,Paracas,Paracas,Paracas,1,direct,include_strict,direct_attribution,True,resolved,Atribución cultural directa. Se conserva como etiqueta canónica y puede utilizarse en el ground truth cultural estricto.,culture_mapping_curated_v1,available,downloaded,https://images.metmuseum.org/CRDImages/ao/original/SC207345.jpg,image/jpeg,75004,768,512,JPEG,image_download_v1
MET:310695,MET,310695,,Banda o vincha textil,Openwork Headband,,Chancay,Chancay,12th–15th century,12th–15th century,Headband,Headband,Cotton,Cotton,,,,Textil,Peru,,https://images.metmuseum.org/CRDImages/ao/original/221102.jpg,https://www.metmuseum.org/art/collection/search/310695,Dominio público / Open Access según metadata de The Met,principal,aprobado,mantener,composicion_visual_util,,,mejora/met-flujo-reproducible-es,a5f32a929d7c895c4b151e162f734746c226abc4,data/metadata/met_corpus_principal_v2_revisado.csv,data/processed/corpus_met_textiles_andinos_v1_inventario_base.csv,met_inventario_base,1.0.0,met_enriched_adapter,1.0.0,2026-07-15T09:44:36Z,data/images/met/MET_310695.jpg,62fd8888ebeacc82c663df0d480c29bc4cd7fefa08f8d9876c7d1147f2c3362a,,Chancay,Chancay,Chancay,1,direct,include_strict,direct_attribution,True,resolved,Atribución cultural directa. Se conserva como etiqueta canónica y puede utilizarse en el ground truth cultural estricto.,culture_mapping_curated_v1,available,downloaded,https://images.metmuseum.org/CRDImages/ao/original/221102.jpg,image/jpeg,3700180,2257,2945,JPEG,image_download_v1
MET:310697,MET,310697,,Banda o vincha textil,Openwork Headband,,Chancay,Chancay,12th–15th century,12th–15th century,Headband,Headband,Cotton,Cotton,,,,Textil,Peru,,https://images.metmuseum.org/CRDImages/ao/original/221104.jpg,https://www.metmuseum.org/art/collection/search/310697,Dominio público / Open Access según metadata de The Met,principal,aprobado,mantener,composicion_visual_util,,,mejora/met-flujo-reproducible-es,a5f32a929d7c895c4b151e162f734746c226abc4,data/metadata/met_corpus_principal_v2_revisado.csv,data/processed/corpus_met_textiles_andinos_v1_inventario_base.csv,met_inventario_base,1.0.0,met_enriched_adapter,1.0.0,2026-07-15T09:44:36Z,data/images/met/MET_310697.jpg,c74a3feb76e69b4e2395e3762c9d49d04aa27c5edded3b7cf8a9a70cc51f82f5,,Chancay,Chancay,Chancay,1,direct,include_strict,direct_attribution,True,resolved,Atribución cultural directa. Se conserva como etiqueta canónica y puede utilizarse en el ground truth cultural estricto.,culture_mapping_curated_v1,available,downloaded,https://images.metmuseum.org/CRDImages/ao/original/221104.jpg,image/jpeg,2891663,2809,2161,JPEG,image_download_v1
MET:310698,MET,310698,,Objeto textil,Headcloth,,Chancay,Chancay,12th–15th century,12th–15th century,Headband,Headband,Cotton,Cotton,,,,Textil,Peru,,https://images.metmuseum.org/CRDImages/ao/original/DP-26537-001.jpg,https://www.metmuseum.org/art/collection/search/310698,Dominio público / Open Access según metadata de The Met,principal,aprobado,mantener,composicion_visual_util,,,mejora/met-flujo-reproducible-es,a5f32a929d7c895c4b151e162f734746c226abc4,data/metadata/met_corpus_principal_v2_revisado.csv,data/processed/corpus_met_textiles_andinos_v1_inventario_base.csv,met_inventario_base,1.0.0,met_enriched_adapter,1.0.0,2026-07-15T09:44:36Z,data/images/met/MET_310698.jpg,5938b910ebff31cfa9d3a2bb911891632eb3b0f6fd9ece299fba289982f92407,,Chancay,Chancay,Chancay,1,direct,include_strict,direct_attribution,True,resolved,Atribución cultural directa. Se conserva como etiqueta canónica y puede utilizarse en el ground truth cultural estricto.,culture_mapping_curated_v1,available,downloaded,https://images.metmuseum.org/CRDImages/ao/original/DP-26537-001.jpg,image/jpeg,6558661,4000,3753,JPEG,image_download_v1
MET:310699,MET,310699,,Banda o vincha textil,Openwork Headband,,Chancay,Chancay,10th–14th century,10th–14th century,Headband,Headband,Cotton,Cotton,,,,Textil,Peru,,https://images.metmuseum.org/CRDImages/ao/original/221106.jpg,https://www.metmuseum.org/art/collection/search/310699,Dominio público / Open Access según metadata de The Met,principal,aprobado,mantener,composicion_visual_util,,,mejora/met-flujo-reproducible-es,a5f32a929d7c895c4b151e162f734746c226abc4,data/metadata/met_corpus_principal_v2_revisado.csv,data/processed/corpus_met_textiles_andinos_v1_inventario_base.csv,met_inventario_base,1.0.0,met_enriched_adapter,1.0.0,2026-07-15T09:44:36Z,data/images/met/MET_310699.jpg,d27deab5479122c768de0c86df3b51aa36eafaca1fe3be75595c2bbb9d39e582,,Chancay,Chancay,Chancay,1,direct,include_strict,direct_attribution,True,resolved,Atribución cultural directa. Se conserva como etiqueta canónica y puede utilizarse en el ground truth cultural estricto.,culture_mapping_curated_v1,available,downloaded,https://images.metmuseum.org/CRDImages/ao/original/221106.jpg,image/jpeg,2477675,2201,2393,JPEG,image_download_v1
MET:312614,MET,312614,,Túnica textil,Tunic Section,,Wari,Wari,7th–9th century,7th–9th century,Tunic fragment,Tunic fragment,"Camelid hair, cotton","Camelid hair, cotton",,,,Textil,Peru,,https://images.metmuseum.org/CRDImages/ao/original/TP411.jpg,https://www.metmuseum.org/art/collection/search/312614,Dominio público / Open Access según metadata de The Met,principal,aprobado,mantener,superficie_textil_util,,,mejora/met-flujo-reproducible-es,a5f32a929d7c895c4b151e162f734746c226abc4,data/metadata/met_corpus_principal_v2_revisado.csv,data/processed/corpus_met_textiles_andinos_v1_inventario_base.csv,met_inventario_base,1.0.0,met_enriched_adapter,1.0.0,2026-07-15T09:44:36Z,data/images/met/MET_312614.jpg,319832f962c2e103682c6386a72396979520712525eac778e560e4369f212beb,,Wari,Wari,Wari,1,direct,include_strict,direct_attribution,True,resolved,Atribución cultural directa. Se conserva como etiqueta canónica y puede utilizarse en el ground truth cultural estricto.,culture_mapping_curated_v1,available,downloaded,https://images.metmuseum.org/CRDImages/ao/original/TP411.jpg,image/jpeg,2239312,952,2000,JPEG,image_download_v1
MET:312615,MET,312615,,Túnica textil,Tunic Fragment,,Wari,Wari,7th–9th century,7th–9th century,tunica,tunica,algodón; fibra de camélido,"Camelid hair, cotton",tejido,tejido,Peru,Textil,Peru,,https://images.metmuseum.org/CRDImages/ao/original/TP412.jpg,https://www.metmuseum.org/art/collection/search/312615,Dominio público / Open Access según metadata de The Met,principal,aprobado,mantener,superficie amplia o composición visual útil detectada: ['tunic'],,,mejora/met-flujo-reproducible-es,a5f32a929d7c895c4b151e162f734746c226abc4,data/metadata/met_corpus_principal_v2_revisado.csv,data/processed/corpus_met_textiles_andinos_v1_inventario_base.csv,met_inventario_base,1.0.0,met_enriched_adapter,1.0.0,2026-07-15T09:44:36Z,data/images/met/MET_312615.jpg,0cd6d3bb0a50e4356b928d034dc2298b1cd2cd030e04b4b17b67711d283cbe95,,Wari,Wari,Wari,1,direct,include_strict,direct_attribution,True,resolved,Atribución cultural directa. Se conserva como etiqueta canónica y puede utilizarse en el ground truth cultural estricto.,culture_mapping_curated_v1,available,downloaded,https://images.metmuseum.org/CRDImages/ao/original/TP412.jpg,image/jpeg,3040822,1213,2000,JPEG,image_download_v1
MET:312669,MET,312669,,Panel textil,Panel,,Chancay,Chancay,1100–1400,1100–1400,Panel,Panel,"Cotton, paint","Cotton, paint",,,,Textil,Peru,,https://images.metmuseum.org/CRDImages/ao/original/1979_206_459_EX_01.jpg,https://www.metmuseum.org/art/collection/search/312669,Dominio público / Open Access según metadata de The Met,principal,aprobado,mantener,superficie_textil_util,,,mejora/met-flujo-reproducible-es,a5f32a929d7c895c4b151e162f734746c226abc4,data/metadata/met_corpus_principal_v2_revisado.csv,data/processed/corpus_met_textiles_andinos_v1_inventario_base.csv,met_inventario_base,1.0.0,met_enriched_adapter,1.0.0,2026-07-15T09:44:36Z,data/images/met/MET_312669.jpg,4434b9a4ea7579838371a5e0e49eeff92f3e0db161ede33c1c8e135f559bbf57,,Chancay,Chancay,Chancay,1,direct,include_strict,direct_attribution,True,resolved,Atribución cultural directa. Se conserva como etiqueta canónica y puede utilizarse en el ground truth cultural estricto.,culture_mapping_curated_v1,available,downloaded,https://images.metmuseum.org/CRDImages/ao/original/1979_206_459_EX_01.jpg,image/jpeg,3283680,4759,2686,JPEG,image_download_v1
MET:313121,MET,313121,,Panel textil,Panel,,Chancay,Chancay,15th–16th century,15th–16th century,Panel,Panel,"Cotton, camelid hair","Cotton, camelid hair",,,,Textil,Peru,,https://images.metmuseum.org/CRDImages/ao/original/222448.jpg,https://www.metmuseum.org/art/collection/search/313121,Dominio público / Open Access según metadata de The Met,principal,aprobado,mantener,superficie_textil_util,,,mejora/met-flujo-reproducible-es,a5f32a929d7c895c4b151e162f734746c226abc4,data/metadata/met_corpus_principal_v2_revisado.csv,data/processed/corpus_met_textiles_andinos_v1_inventario_base.csv,met_inventario_base,1.0.0,met_enriched_adapter,1.0.0,2026-07-15T09:44:36Z,data/images/met/MET_313121.jpg,72fa9a0efeaa91b9ee45c330edd7cf36703151120f11b63e59ac6fe46b51d5d4,,Chancay,Chancay,Chancay,1,direct,include_strict,direct_attribution,True,resolved,Atribución cultural directa. Se conserva como etiqueta canónica y puede utilizarse en el ground truth cultural estricto.,culture_mapping_curated_v1,available,downloaded,https://images.metmuseum.org/CRDImages/ao/original/222448.jpg,image/jpeg,1161383,849,2961,JPEG,image_download_v1
MET:313152,MET,313152,,Túnica textil,Tunic,,Inca,Inca,1450–1550,1450–1550,tunica,tunica,fibra de camélido,Camelid hair,tejido,tejido,Peru,Textil,Peru,,https://images.metmuseum.org/CRDImages/ao/original/DP244273.jpg,https://www.metmuseum.org/art/collection/search/313152,Dominio público / Open Access según metadata de The Met,principal,aprobado,mantener,superficie amplia o composición visual útil detectada: ['tunic'],,,mejora/met-flujo-reproducible-es,a5f32a929d7c895c4b151e162f734746c226abc4,data/metadata/met_corpus_principal_v2_revisado.csv,data/processed/corpus_met_textiles_andinos_v1_inventario_base.csv,met_inventario_base,1.0.0,met_enriched_adapter,1.0.0,2026-07-15T09:44:36Z,data/images/met/MET_313152.jpg,ecb0a3f30dd42e33551b0fada9672504c60363e6b68e51938cd481836844529a,,Inca,Inca,Inca,1,direct,include_strict,direct_attribution,True,resolved,Atribución cultural directa. Se conserva como etiqueta canónica y puede utilizarse en el ground truth cultural estricto.,culture_mapping_curated_v1,available,downloaded,https://images.metmuseum.org/CRDImages/ao/original/DP244273.jpg,image/jpeg,3338220,4000,3000,JPEG,image_download_v1
MET:313153,MET,313153,,Túnica textil,Tunic with Felines,,Chimú,Chimú,1450–1550,1450–1550,tunica,tunica,algodón; fibra de camélido,"Cotton, camelid hair",tejido,tejido,Peru,Textil,Peru,,https://images.metmuseum.org/CRDImages/ao/original/DP-39316-001.jpg,https://www.metmuseum.org/art/collection/search/313153,Dominio público / Open Access según metadata de The Met,principal,aprobado,mantener,superficie amplia o composición visual útil detectada: ['tunic'],,,mejora/met-flujo-reproducible-es,a5f32a929d7c895c4b151e162f734746c226abc4,data/metadata/met_corpus_principal_v2_revisado.csv,data/processed/corpus_met_textiles_andinos_v1_inventario_base.csv,met_inventario_base,1.0.0,met_enriched_adapter,1.0.0,2026-07-15T09:44:36Z,data/images/met/MET_313153.jpg,1f93f5b8c6d52ecdc78d2cedc9a150ea4aa6021615bc0284396df7bb4116373e,,Chimú,Chimu,Chimu,1,direct,include_strict,direct_attribution,True,resolved,Atribución cultural directa. Se conserva como etiqueta canónica y puede utilizarse en el ground truth cultural estricto.,culture_mapping_curated_v1,available,downloaded,https://images.metmuseum.org/CRDImages/ao/original/DP-39316-001.jpg,image/jpeg,2516077,4000,1728,JPEG,image_download_v1
MET:313324,MET,313324,,Túnica textil,Sleeveless Tunic,,Inca,Inca,15th–early 17th century,15th–early 17th century,Tunic,Tunic,"Cotton, camelid hair","Cotton, camelid hair",,,,Textil,Peru,,https://images.metmuseum.org/CRDImages/ao/original/1979.206.1131_a.jpg,https://www.metmuseum.org/art/collection/search/313324,Dominio público / Open Access según metadata de The Met,principal,aprobado,mantener,superficie_textil_util,,,mejora/met-flujo-reproducible-es,a5f32a929d7c895c4b151e162f734746c226abc4,data/metadata/met_corpus_principal_v2_revisado.csv,data/processed/corpus_met_textiles_andinos_v1_inventario_base.csv,met_inventario_base,1.0.0,met_enriched_adapter,1.0.0,2026-07-15T09:44:36Z,data/images/met/MET_313324.jpg,b5a530c6a1cd641926621f9ee7394c128065d9f10e09e99daecfce1ffdf56d05,,Inca,Inca,Inca,1,direct,include_strict,direct_attribution,True,resolved,Atribución cultural directa. Se conserva como etiqueta canónica y puede utilizarse en el ground truth cultural estricto.,culture_mapping_curated_v1,available,downloaded,https://images.metmuseum.org/CRDImages/ao/original/1979.206.1131_a.jpg,image/jpeg,83456,600,778,JPEG,image_download_v1
MET:314363,MET,314363,,Túnica textil,Tunic,,Nasca,Nasca,1st century BCE–2nd century CE,1st century BCE–2nd century CE,Tunic,Tunic,Camelid hair,Camelid hair,,,,Textil,Peru,,https://images.metmuseum.org/CRDImages/ao/original/DP221262.jpg,https://www.metmuseum.org/art/collection/search/314363,Dominio público / Open Access según metadata de The Met,principal,aprobado,mantener,superficie_textil_util,,,mejora/met-flujo-reproducible-es,a5f32a929d7c895c4b151e162f734746c226abc4,data/metadata/met_corpus_principal_v2_revisado.csv,data/processed/corpus_met_textiles_andinos_v1_inventario_base.csv,met_inventario_base,1.0.0,met_enriched_adapter,1.0.0,2026-07-15T09:44:36Z,data/images/met/MET_314363.jpg,266cbf89a2f1374c536549fa86141a8cc83132f6595b49fb9a02dbf10eb5a5d4,,Nasca,Nasca,Nasca,1,direct,include_strict,direct_attribution,True,resolved,Atribución cultural directa. Se conserva como etiqueta canónica y puede utilizarse en el ground truth cultural estricto.,culture_mapping_curated_v1,available,downloaded,https://images.metmuseum.org/CRDImages/ao/original/DP221262.jpg,image/jpeg,3697537,4000,3099,JPEG,image_download_v1
MET:314528,MET,314528,,Túnica textil,Tunic with Diamond Band,,Inca,Inca,1460–1540,1460–1540,Tunic,Tunic,"Camelid hair, cotton","Camelid hair, cotton",,,,Textil,Peru,,https://images.metmuseum.org/CRDImages/ao/original/DP107698.jpg,https://www.metmuseum.org/art/collection/search/314528,Dominio público / Open Access según metadata de The Met,principal,aprobado,mantener,superficie_textil_util,,,mejora/met-flujo-reproducible-es,a5f32a929d7c895c4b151e162f734746c226abc4,data/metadata/met_corpus_principal_v2_revisado.csv,data/processed/corpus_met_textiles_andinos_v1_inventario_base.csv,met_inventario_base,1.0.0,met_enriched_adapter,1.0.0,2026-07-15T09:44:36Z,data/images/met/MET_314528.jpg,bf26fc22c5835ea6dd68a546e8a6d9dc5de4bceb542179bd3d961f549af544ac,,Inca,Inca,Inca,1,direct,include_strict,direct_attribution,True,resolved,Atribución cultural directa. Se conserva como etiqueta canónica y puede utilizarse en el ground truth cultural estricto.,culture_mapping_curated_v1,available,downloaded,https://images.metmuseum.org/CRDImages/ao/original/DP107698.jpg,image/jpeg,2363252,3427,3823,JPEG,image_download_v1
MET:315690,MET,315690,,Bolsa textil,Bag,,Inca,Inca,15th–16th century,15th–16th century,bolso_textil,bolso_textil,algodón; fibra de camélido,"Camelid hair, cotton",tejido,tejido,Peru,Textil,Peru,,https://images.metmuseum.org/CRDImages/ao/original/DP18706_1987.394.642.jpg,https://www.metmuseum.org/art/collection/search/315690,Dominio público / Open Access según metadata de The Met,principal,aprobado,mantener,superficie amplia o composición visual útil detectada: ['bag'],,,mejora/met-flujo-reproducible-es,a5f32a929d7c895c4b151e162f734746c226abc4,data/metadata/met_corpus_principal_v2_revisado.csv,data/processed/corpus_met_textiles_andinos_v1_inventario_base.csv,met_inventario_base,1.0.0,met_enriched_adapter,1.0.0,2026-07-15T09:44:36Z,data/images/met/MET_315690.jpg,daf5d2d02d4cdc7e26bf5d3345f1b8e9d15cb0c8bbd73a38f41d2825f77a7f02,,Inca,Inca,Inca,1,direct,include_strict,direct_attribution,True,resolved,Atribución cultural directa. Se conserva como etiqueta canónica y puede utilizarse en el ground truth cultural estricto.,culture_mapping_curated_v1,available,downloaded,https://images.metmuseum.org/CRDImages/ao/original/DP18706_1987.394.642.jpg,image/jpeg,737514,1530,1872,JPEG,image_download_v1
MET:315700,MET,315700,,Bolsa textil,Embroidered bag with fringe,,Nasca,Nasca,7th century,7th century,bolso_textil,bolso_textil,fibra de camélido,Camelid hair,bordado; tejido,bordado; tejido,Peru,Textil,Peru,,https://images.metmuseum.org/CRDImages/ao/original/DP-26541-001.jpg,https://www.metmuseum.org/art/collection/search/315700,Dominio público / Open Access según metadata de The Met,principal,aprobado,mantener,superficie amplia o composición visual útil detectada: ['bag'],,,mejora/met-flujo-reproducible-es,a5f32a929d7c895c4b151e162f734746c226abc4,data/metadata/met_corpus_principal_v2_revisado.csv,data/processed/corpus_met_textiles_andinos_v1_inventario_base.csv,met_inventario_base,1.0.0,met_enriched_adapter,1.0.0,2026-07-15T09:44:36Z,data/images/met/MET_315700.jpg,aa2396fc34d4cfca66adef1926e2aafa8b15b91a9f1b084145eae790d7fea941,,Nasca,Nasca,Nasca,1,direct,include_strict,direct_attribution,True,resolved,Atribución cultural directa. Se conserva como etiqueta canónica y puede utilizarse en el ground truth cultural estricto.,culture_mapping_curated_v1,available,downloaded,https://images.metmuseum.org/CRDImages/ao/original/DP-26541-001.jpg,image/jpeg,3008757,2345,4000,JPEG,image_download_v1
MET:315708,MET,315708,,Fragmento textil,Band Fragment,,Inca,Inca,15th–16th century,15th–16th century,Textile fragment,Textile fragment,"Cotton, camelid hair","Cotton, camelid hair",,,,Textil,Peru,,https://images.metmuseum.org/CRDImages/ao/original/DP18703.jpg,https://www.metmuseum.org/art/collection/search/315708,Dominio público / Open Access según metadata de The Met,principal,aprobado,mantener,fragmento_textil_util,,,mejora/met-flujo-reproducible-es,a5f32a929d7c895c4b151e162f734746c226abc4,data/metadata/met_corpus_principal_v2_revisado.csv,data/processed/corpus_met_textiles_andinos_v1_inventario_base.csv,met_inventario_base,1.0.0,met_enriched_adapter,1.0.0,2026-07-15T09:44:36Z,data/images/met/MET_315708.jpg,c6c46d15de31a9b3489812561baa0182b34162acefe60154763953c3f59cd7a5,,Inca,Inca,Inca,1,direct,include_strict,direct_attribution,True,resolved,Atribución cultural directa. Se conserva como etiqueta canónica y puede utilizarse en el ground truth cultural estricto.,culture_mapping_curated_v1,available,downloaded,https://images.metmuseum.org/CRDImages/ao/original/DP18703.jpg,image/jpeg,60961,243,700,JPEG,image_download_v1
